Vehicle ,RAM,storage,Trustfactor,Distance,TransmissionRate,Eligible
10988,30.625,24.275,87,35.9,77.77777778,51.11555556
10989,17.45,37.41875,88,47.2,92.59259259,56.53226852
10990,22.9125,77.40625,76,6.7,22.22222222,41.04819444
10991,88.175,92.2125,70,20.6,37.03703704,61.60490741
10992,32.2875,41.1375,61,66.3,18.51851852,43.8487037
10993,78.325,24.1,12,18.4,88.88888889,44.34277778
10994,81.8375,11.06875,44,85.1,48.14814815,54.03087963
10995,28.4,24.04375,26,35.1,18.51851852,26.4124537
10996,62.3125,23.825,12,31.4,48.14814815,35.53712963
10997,55.5875,38.63125,89,46,33.33333333,52.51041667
10998,96.65,58.36875,45,76.9,11.11111111,57.60597222
10999,25.0375,30.85,19,34.3,88.88888889,39.61527778
11000,48.4125,51.35625,54,53.4,59.25925926,53.28560185
11001,16.0375,94.36875,97,52,40.74074074,60.02939815
11002,31.0375,66.90625,86,83.2,74.07407407,68.24356481
11003,61.2375,67.35,70,44.4,48.14814815,58.22712963
11004,27.225,72.0625,30,78.7,96.2962963,60.85675926
11005,42.9125,71.48125,20,56,77.77777778,53.63430556
11006,65.2625,21.78125,19,93.5,66.66666667,53.24208333
11007,21.7125,34.91875,52,35.9,48.14814815,38.53587963
11008,42.0875,8.63125,19,35.4,37.03703704,28.43115741
11009,16.225,24.225,76,40.2,22.22222222,35.77444444
11010,59.1625,43.49375,82,59.8,48.14814815,58.52087963
11011,13.4375,41.05625,80,31.3,14.81481481,36.12171296
11012,39.75,80.09375,56,78.6,48.14814815,60.51837963
11013,36.9625,9.2375,84,82.9,55.55555556,53.73111111
11014,22.125,79.19375,33,77.2,59.25925926,54.15560185
11015,91.975,77.2125,72,28.5,11.11111111,56.15972222
11016,82.925,8.15625,76,82.9,92.59259259,68.51476852
11017,23.8125,77.175,29,31.4,81.48148148,48.5737963
11018,60.1,9.06875,10,64.9,33.33333333,35.48041667
11019,75.3625,20.33125,35,49,62.96296296,48.53134259
11020,31.7125,99.03125,70,58,11.11111111,53.97097222
11021,83.525,15,87,80.4,74.07407407,67.99981481
11022,49.65,31.825,54,39.6,29.62962963,40.94092593
11023,50.4625,74.98125,10,28.4,40.74074074,40.91689815
11024,60.8125,46.2625,26,45.4,70.37037037,49.76907407
11025,71.3375,43.125,23,12.7,22.22222222,34.47694444
11026,60.3375,36.4125,52,51.4,96.2962963,59.28925926
11027,62.0625,63.38125,64,22.9,59.25925926,54.32060185
11028,67.95,58.03125,33,41.7,33.33333333,46.80291667
11029,74.4875,82.14375,24,88.3,66.66666667,67.11958333
11030,63.7875,22.79375,72,3.7,77.77777778,48.01180556
11031,16.4,37.4125,51,97.9,55.55555556,51.65361111
11032,23.1875,12.70625,79,29.8,62.96296296,41.53134259
11033,36.975,63.275,46,82.3,88.88888889,63.48777778
11034,93.0875,81.0625,26,47.1,88.88888889,67.22777778
11035,73.5875,24.55,96,30.3,40.74074074,53.03564815
11036,37.0875,79.23125,13,37.5,59.25925926,45.21560185
11037,55.2625,57.00625,95,57.5,100,72.95375
11038,48.275,87.25,70,45.8,22.22222222,54.70944444
11039,58.275,33.70625,62,91.7,92.59259259,67.65476852
11040,43.825,13.78125,54,10.9,85.18518519,41.53828704
11041,72.1,8.95625,32,24.2,88.88888889,45.22902778
11042,23.6,23.48125,48,66.7,92.59259259,50.87476852
11043,89.4375,42.74375,42,23.9,74.07407407,54.43106481
11044,29.5125,74.06875,23,17.1,18.51851852,32.4399537
11045,74.075,95.775,62,31.1,11.11111111,54.81222222
11046,33.3375,47.1125,45,86.2,44.44444444,51.21888889
11047,74.4375,73.81875,98,54,22.22222222,64.49569444
11048,64.95,33.4625,53,66.2,100,63.5225
11049,98.9125,44.5125,50,81.8,44.44444444,63.93388889
11050,94.575,63.4625,43,67.7,85.18518519,70.78453704
11051,44.375,27.89375,15,85.7,22.22222222,39.03819444
11052,97.1125,28.20625,16,82.9,70.37037037,58.91782407
11053,18.9625,97.66875,52,35.1,18.51851852,44.4499537
11054,30.6625,61.86875,73,90.3,11.11111111,53.38847222
11055,82.5625,13.85625,63,13.2,74.07407407,49.33856481
11056,94.1375,46.15625,96,59.6,33.33333333,65.84541667
11057,43.2,8.59375,51,73.9,70.37037037,49.41282407
11058,16.2375,75.675,19,49.4,40.74074074,40.21064815
11059,21.45,61.425,46,66.2,96.2962963,58.27425926
11060,76.575,60.0875,49,88,81.48148148,71.0287963
11061,95.9625,56.14375,78,44.6,33.33333333,61.60791667
11062,68.3875,63.89375,71,67.5,77.77777778,69.71180556
11063,34.45,28.15,16,30.2,96.2962963,41.01925926
11064,94.825,87.7125,45,62,40.74074074,66.05564815
11065,57.35,82.425,61,18.2,22.22222222,48.23944444
11066,26.4375,55.6125,17,79.7,22.22222222,40.19444444
11067,56.7625,55.8125,10,58.4,11.11111111,38.41722222
11068,77.3625,75.84375,34,50.3,81.48148148,63.7975463
11069,49.975,86.0875,37,94.9,55.55555556,64.70361111
11070,40.6,94.25625,53,81.1,29.62962963,59.71717593
11071,71.5875,91.3625,36,7,81.48148148,57.4862963
11072,69.4875,18.4375,75,59.6,37.03703704,51.91240741
11073,50.275,46.25625,46,81,59.25925926,56.55810185
11074,77.9875,46.9125,55,26.5,40.74074074,49.42814815
11075,35.5875,93.80625,74,86,100,77.87875
11076,16.9375,84.25,18,15.3,18.51851852,30.6012037
11077,66.875,26.4625,48,6.9,37.03703704,37.05490741
11078,42.675,21.06875,40,9.7,66.66666667,36.02208333
11079,43.8125,42.525,46,84.1,29.62962963,49.21342593
11080,61.8375,17.23125,47,15.9,33.33333333,35.06041667
11081,41.275,97.89375,14,37.9,11.11111111,40.43597222
11082,46.2125,92.86875,97,65.3,37.03703704,67.68365741
11083,51.575,64.4,23,59.4,18.51851852,43.3787037
11084,15.7125,33.2875,86,48.9,51.85185185,47.15037037
11085,90.9875,44.8875,52,40.2,40.74074074,53.76314815
11086,76.275,12.15625,41,60.1,33.33333333,44.57291667
11087,50.375,23.7625,63,71.8,85.18518519,58.82453704
11088,68.15,46.6375,57,49.6,81.48148148,60.5737963
11089,90.3375,99.16875,82,55.1,96.2962963,84.58050926
11090,67.675,62.9375,40,43,55.55555556,53.83361111
11091,30.175,34.6,49,80,18.51851852,42.4587037
11092,33.8375,65.0875,12,9.9,14.81481481,27.12796296
11093,60.6,58.5375,38,92.2,25.92592593,55.05268519
11094,76.225,47.0375,74,87.2,37.03703704,64.29990741
11095,65.5875,13.94375,46,42.6,11.11111111,35.84847222
11096,73.3875,83.83125,38,76.6,33.33333333,61.03041667
11097,54.15,20.55,36,15.4,96.2962963,44.47925926
11098,30.275,80.11875,29,73.6,81.48148148,58.8950463
11099,60.55,62.1,62,63.6,11.11111111,51.87222222
11100,34.3625,90.2,34,99.1,29.62962963,57.45842593
11101,92.425,87.7875,24,6.8,70.37037037,56.27657407
11102,62.075,28.90625,44,67.6,55.55555556,51.62736111
11103,56.275,67.825,80,42,44.44444444,58.10888889
11104,78.5625,40.49375,34,94,88.88888889,67.18902778
11105,30.05,93.03125,77,91.2,11.11111111,60.47847222
11106,12.625,82.16875,76,33.9,51.85185185,51.30912037
11107,87.2875,55.7875,40,97.4,37.03703704,63.50240741
11108,43.5,6.59375,56,46.2,74.07407407,45.27356481
11109,95.175,66.7125,45,92.5,18.51851852,63.5812037
11110,38.125,28.04375,41,100,29.62962963,47.35967593
11111,29.3125,27.9125,21,15.8,25.92592593,23.99018519
11112,57.4375,61.3375,31,28,48.14814815,45.18462963
11113,92.6875,59.95,13,13.6,62.96296296,48.44009259
11114,98.175,74.0625,50,31.5,51.85185185,61.11787037
11115,29.2375,60.00625,59,77.1,77.77777778,60.62430556
11116,44.2875,52.05,81,6.9,18.51851852,40.5512037
11117,78.1375,74.2625,50,34.4,40.74074074,55.50814815
11118,77.0125,87.325,63,63.9,66.66666667,71.58083333
11119,71.8,89.3875,15,61.2,18.51851852,51.1812037
11120,51.5375,76.89375,97,84.2,55.55555556,73.03736111
11121,22.025,75.35,66,73,40.74074074,55.42314815
11122,46.775,93.99375,21,86.8,25.92592593,54.89893519
11123,25.75,49.2375,44,43.1,81.48148148,48.7137963
11124,48.275,66.35625,66,35.6,29.62962963,49.17217593
11125,57.1375,7.03125,39,40,77.77777778,44.18930556
11126,24.5625,66.0625,18,24.1,29.62962963,32.47092593
11127,39.9625,31.475,49,45.7,70.37037037,47.30157407
11128,49.5125,86.1875,39,56.6,85.18518519,63.29703704
11129,35.275,88.64375,62,66.7,96.2962963,69.78300926
11130,50.1,63.0625,99,83.3,59.25925926,70.94435185
11131,55.95,86.48125,87,22.6,55.55555556,61.51736111
11132,86,58.95,10,38.5,81.48148148,54.9862963
11133,40.0125,8.31875,63,40.3,37.03703704,37.73365741
11134,53.925,38.25,80,5.4,100,55.515
11135,24.125,74.25,43,12.2,55.55555556,41.82611111
11136,30.8125,48.00625,66,82.9,62.96296296,58.13634259
11137,84.15,57.0375,81,68.1,59.25925926,69.90935185
11138,26.9625,46.125,22,92.5,44.44444444,46.40638889
11139,17.9125,85.86875,81,10.1,29.62962963,44.90217593
11140,72.575,50.5,36,12.1,70.37037037,48.30907407
11141,13.2875,7.7625,78,83.8,48.14814815,46.19962963
11142,13.6,34.5375,41,8.6,85.18518519,36.58453704
11143,13.4625,58.25625,55,3.9,51.85185185,36.49412037
11144,34.8125,42.1625,46,10.6,92.59259259,45.23351852
11145,55.2125,62.3125,67,87.7,92.59259259,72.96351852
11146,76.3125,63.41875,48,52.5,85.18518519,65.08328704
11147,22.2375,58.875,76,14.4,48.14814815,43.93212963
11148,80.1125,86.3375,27,8.6,29.62962963,46.33592593
11149,89.3125,52.325,20,49.3,11.11111111,44.40972222
11150,34.325,31.1,26,93.2,55.55555556,48.03611111
11151,48.575,25.61875,56,10.7,14.81481481,31.14171296
11152,22.85,98.90625,12,53,100,57.35125
11153,70.3625,98.69375,47,20.5,62.96296296,59.90384259
11154,65.525,44.06875,15,16.3,37.03703704,35.58615741
11155,93.775,47.0375,60,75.7,59.25925926,67.15435185
11156,90.3125,38.43125,89,61.9,22.22222222,60.37319444
11157,82.85,47.8875,68,23.7,29.62962963,50.41342593
11158,66.4875,41.05625,44,47.6,92.59259259,58.34726852
11159,75.7625,28.80625,29,40.2,48.14814815,44.38337963
11160,27.25,10.3875,59,20.4,62.96296296,36.00009259
11161,64.175,16.975,10,60.3,55.55555556,41.40111111
11162,48.025,33.25,19,43,62.96296296,41.24759259
11163,40.4875,43.86875,13,46.5,59.25925926,40.62310185
11164,78.475,91.6625,73,6.3,70.37037037,63.96157407
11165,40.9,38.0375,68,53.8,40.74074074,48.29564815
11166,23.6375,42.04375,97,43.9,25.92592593,46.50143519
11167,12.8375,89.55625,52,82.4,25.92592593,52.54393519
11168,69.25,49.65625,14,99.4,51.85185185,56.83162037
11169,16.8375,72.68125,68,60.6,51.85185185,53.99412037
11170,87.825,83.51875,23,4.3,81.48148148,56.0250463
11171,96.275,45.4125,76,57.8,81.48148148,71.3937963
11172,64.125,17.39375,32,31.8,59.25925926,40.91560185
11173,31.4875,75.15,11,97.5,11.11111111,45.24972222
11174,57.6875,58.16875,38,99.1,100,70.59125
11175,50.9,89.33125,56,93.3,59.25925926,69.75810185
11176,29.975,76.15625,28,72.1,18.51851852,44.9499537
11177,40.825,28.78125,36,95.3,14.81481481,43.14421296
11178,76.3625,21.50625,99,25.7,48.14814815,54.14337963
11179,86.575,43.45,23,22.6,22.22222222,39.56944444
11180,88.5375,21.75625,92,79,77.77777778,71.81430556
11181,63.3375,58.1,48,50.5,70.37037037,58.06157407
11182,84.275,25.16875,100,31.7,85.18518519,65.26578704
11183,33.7875,36,60,86.1,55.55555556,54.28861111
11184,75.75,33.44375,59,85.9,59.25925926,62.67060185
11185,80.65,28.525,63,7,22.22222222,40.27944444
11186,20.0875,84.7375,60,71.2,22.22222222,51.64944444
11187,56.5,61.35,92,23.5,100,66.67
11188,88.2125,65.125,89,48,48.14814815,67.69712963
11189,55.975,24.86875,55,13.8,40.74074074,38.07689815
11190,18.825,41.1875,69,74,55.55555556,51.71361111
11191,99.4125,76.88125,60,29.1,14.81481481,56.04171296
11192,27.3625,95.91875,70,72.2,88.88888889,70.87402778
11193,62.7625,73.5,71,37.4,40.74074074,57.08064815
11194,59.4625,81.4625,67,44.7,77.77777778,66.08055556
11195,23.2875,11.84375,55,96.7,74.07407407,52.18106481
11196,49.1,20.125,89,70.5,22.22222222,50.18944444
11197,60.4125,86.3625,37,2.5,22.22222222,41.69944444
11198,54.6625,25.825,82,80.2,11.11111111,50.75972222
11199,24.7125,61.0625,26,86.9,29.62962963,45.66092593
11200,18.975,98.76875,60,26.3,33.33333333,47.47541667
11201,37.6875,8.55,93,98.1,40.74074074,55.61564815
11202,53.175,29.43125,64,35,40.74074074,44.46939815
11203,21.0375,45.68125,33,21.9,59.25925926,36.17560185
11204,77.5,94.6,78,81.4,74.07407407,81.11481481
11205,78.6,10.14375,74,79.8,22.22222222,52.95319444
11206,83.625,89.6375,63,71.7,66.66666667,74.92583333
11207,24.1875,19.2375,82,27.9,74.07407407,45.47981481
11208,13.6125,9.69375,20,21.8,92.59259259,31.53976852
11209,98.0875,86.29375,47,57.3,92.59259259,76.25476852
11210,98.4375,69.275,31,12.4,48.14814815,51.85212963
11211,19.6375,49.04375,30,7.2,51.85185185,31.54662037
11212,48.9875,75.45,84,44.3,96.2962963,69.80675926
11213,94.425,56.725,33,25.4,77.77777778,57.46555556
11214,65.7875,60.98125,55,40,33.33333333,51.02041667
11215,93.6375,52.93125,77,18.7,55.55555556,59.56486111
11216,29.85,92.19375,73,76.9,18.51851852,58.0924537
11217,15.2875,51.4,10,15.1,55.55555556,29.46861111
11218,82.7375,78.6,62,75.8,29.62962963,65.75342593
11219,37.7625,56.83125,48,32.7,40.74074074,43.20689815
11220,66.0125,65.375,24,53.5,88.88888889,59.55527778
11221,97.4125,27.64375,18,92.7,25.92592593,52.33643519
11222,20.2875,59.1,16,80.7,96.2962963,54.47675926
11223,37.2875,56.39375,20,58.9,51.85185185,44.88662037
11224,20.15,70.54375,51,40.8,77.77777778,52.05430556
11225,70.55,23.6125,53,32.8,77.77777778,51.54805556
11226,98.5875,91.2875,76,25.1,25.92592593,63.38018519
11227,99.75,84.175,35,55.1,48.14814815,64.43462963
11228,40.2,65.1625,100,15.1,92.59259259,62.61101852
11229,60.5125,18.95625,48,4.1,48.14814815,35.94337963
11230,63.05,20.15625,34,20.4,81.48148148,43.8175463
11231,28.7125,8.05,75,75.2,33.33333333,44.05916667
11232,58.05,58.00625,46,64.7,55.55555556,56.46236111
11233,33.6375,18.59375,84,33.2,74.07407407,48.70106481
11234,26.8,54.9,84,24.6,62.96296296,50.65259259
11235,94.7375,79.1125,43,91.3,62.96296296,74.22259259
11236,59.05,80.93125,28,77.7,66.66666667,62.46958333
11237,51.9,65.3625,94,71.9,74.07407407,71.44731481
11238,33.075,25.66875,26,75.9,14.81481481,35.09171296
11239,98.625,20.70625,53,44.4,33.33333333,50.01291667
11240,57.0625,78.19375,33,93,100,72.25125
11241,32.125,34.15,57,7.5,44.44444444,35.04388889
11242,20.875,50.95625,57,87.8,55.55555556,54.43736111
11243,99.3875,59.43125,96,84.6,22.22222222,72.32819444
11244,44.1125,41.5625,83,72.1,40.74074074,56.30314815
11245,28.1,95.94375,25,44.9,29.62962963,44.71467593
11246,63.9125,40.7125,70,61.7,11.11111111,49.48722222
11247,75.9375,60.4375,96,21.6,96.2962963,70.05425926
11248,96.6875,28.125,68,20.8,48.14814815,52.35212963
11249,18.8125,25.8875,38,95,33.33333333,42.20666667
11250,57.3375,83.40625,88,57.3,81.48148148,73.5050463
11251,36.0875,13.75625,94,57.8,81.48148148,56.6250463
11252,52.15,97.71875,68,30.8,70.37037037,63.80782407
11253,23.6125,17.3375,34,48,14.81481481,27.55296296
11254,48.9125,47.1125,97,88.8,96.2962963,75.62425926
11255,17.15,38.29375,31,74.2,55.55555556,43.23986111
11256,62,84.98125,69,55.9,33.33333333,61.04291667
11257,37.35,80.3375,14,40.8,44.44444444,43.38638889
11258,99.675,74.4,67,63.9,59.25925926,72.84685185
11259,49.0875,15.95625,53,26.8,18.51851852,32.6724537
11260,62.3125,90.3625,75,34.2,92.59259259,70.89351852
11261,19.275,34.8125,89,11.8,88.88888889,48.75527778
11262,84.85,50.56875,97,48.1,11.11111111,58.32597222
11263,63.0875,47.275,82,73.2,11.11111111,55.33472222
11264,67.9,18.34375,19,92.6,55.55555556,50.67986111
11265,90.0625,7.29375,36,32.6,74.07407407,48.00606481
11266,32,80.4,85,41.8,92.59259259,66.35851852
11267,96.1,38.8375,95,27.3,88.88888889,69.22527778
11268,19.1,87.60625,59,81.5,66.66666667,62.77458333
11269,32.5375,87.94375,62,39,48.14814815,53.92587963
11270,88.8875,49.325,55,24.3,25.92592593,48.68768519
11271,55.675,76.5375,82,14.3,48.14814815,55.33212963
11272,30.25,8.625,99,81.6,11.11111111,46.11722222
11273,16.2375,92.1625,98,72.2,25.92592593,60.90518519
11274,81.65,58.35,62,35.1,70.37037037,61.49407407
11275,85.025,94.11875,50,27.7,55.55555556,62.47986111
11276,80.875,89.5125,33,14.4,18.51851852,47.2612037
11277,14.4,81.38125,35,95.7,59.25925926,57.14810185
11278,30.95,24.31875,90,80.9,11.11111111,47.45597222
11279,37.55,56.075,86,70,62.96296296,62.51759259
11280,84.9875,48.69375,28,73.6,74.07407407,61.87106481
11281,36.7125,18.8875,73,76.4,77.77777778,56.55555556
11282,31.3625,48.95,88,76.1,51.85185185,59.25287037
11283,51.5375,27.53125,81,45.3,11.11111111,43.29597222
11284,54.35,63.175,63,25.1,22.22222222,45.56944444
11285,33.8625,39.84375,65,82.3,85.18518519,61.23828704
11286,57.7375,56.11875,63,52.1,22.22222222,50.23569444
11287,73.975,14.33125,63,83.8,88.88888889,64.79902778
11288,51.6875,54.23125,65,62,29.62962963,52.50967593
11289,73.1125,32.4375,17,37.3,85.18518519,49.00703704
11290,59.725,61.1875,85,90.2,81.48148148,75.5187963
11291,71.4125,79.13125,10,86.4,40.74074074,57.53689815
11292,15.2,81.18125,90,43.2,33.33333333,52.58291667
11293,49.975,43.54375,84,92.3,55.55555556,65.07486111
11294,67.9375,6.425,33,79.2,62.96296296,49.90509259
11295,73.2375,16.45,19,94,62.96296296,53.13009259
11296,97.65,51.96875,15,37.7,81.48148148,56.7600463
11297,38.75,99.10625,72,20.4,81.48148148,62.3475463
11298,65.575,29.11875,10,4.3,44.44444444,30.68763889
11299,41.85,79.3375,46,73,70.37037037,62.11157407
11300,41.95,62.91875,73,86.3,37.03703704,60.24115741
11301,73.275,38.68125,73,69,14.81481481,53.75421296
11302,59.6375,11.85625,17,41.7,18.51851852,29.7424537
11303,47.8,79.6625,72,6.7,81.48148148,57.5287963
11304,63.7625,95.8625,91,64.2,96.2962963,82.22425926
11305,98.55,43.60625,67,6.2,29.62962963,48.99717593
11306,54.275,27.0875,100,80,62.96296296,64.86509259
11307,22.175,67.9,18,2.8,70.37037037,36.24907407
11308,62.725,65.39375,42,67.2,25.92592593,52.64893519
11309,38.875,62.325,43,97.8,33.33333333,55.06666667
11310,63.85,91.93125,74,96.9,62.96296296,77.92884259
11311,46.575,68.375,64,38.2,37.03703704,50.83740741
11312,50.85,16.24375,83,82.6,40.74074074,54.68689815
11313,28.75,37.1125,63,19.3,85.18518519,46.66953704
11314,26.75,31.05625,81,80.1,62.96296296,56.37384259
11315,46.3875,28.55,52,5.8,11.11111111,28.76972222
11316,83.9375,79.325,87,22.9,92.59259259,73.15101852
11317,76.425,84.75,88,76.7,74.07407407,79.98981481
11318,16.1,54.1,64,71.6,33.33333333,47.82666667
11319,25.2375,97.41875,52,55.4,11.11111111,48.23347222
11320,69.7625,12.75,25,73.6,81.48148148,52.5187963
11321,99.4625,55.2625,86,69.4,70.37037037,76.09907407
11322,69.7625,68.04375,36,88.7,77.77777778,68.05680556
11323,53.5,55.94375,49,46.2,96.2962963,60.18800926
11324,99.9125,60.55625,92,10.8,59.25925926,64.50560185
11325,45.0375,14.4125,18,7.5,44.44444444,25.87888889
11326,82.825,27.5125,88,36.8,29.62962963,52.95342593
11327,96.05,70.90625,72,89.3,100,85.65125
11328,52.8,68.59375,78,32.1,85.18518519,63.33578704
11329,15.85,13.6125,51,35,88.88888889,40.87027778
11330,39.9875,20.78125,85,2.6,59.25925926,41.52560185
11331,91.25,96.60625,30,90.3,48.14814815,71.26087963
11332,24.0875,82.2,58,16.2,100,56.0975
11333,44.925,42.15625,29,71.4,81.48148148,53.7925463
11334,61.7875,62.0875,44,25.9,74.07407407,53.56981481
11335,64.9625,21.39375,49,34.7,81.48148148,50.3075463
11336,50.5875,34.93125,35,38.4,85.18518519,48.82078704
11337,36.5875,12.3125,100,60.7,70.37037037,55.99407407
11338,26.825,99.51875,82,55.9,51.85185185,63.21912037
11339,83.6625,33.075,33,35.7,14.81481481,40.05046296
11340,16.6,79.58125,21,4.1,44.44444444,33.14513889
11341,83.025,67.6,21,37.8,88.88888889,59.66277778
11342,54.275,12.8625,80,12.5,14.81481481,34.89046296
11343,91.1875,93.13125,85,43.9,96.2962963,81.90300926
11344,70.4375,26.40625,79,85.3,44.44444444,61.11763889
11345,53.9125,69.1125,80,57.2,96.2962963,71.30425926
11346,75.6625,31.48125,47,84.7,25.92592593,52.95393519
11347,31.3625,34.01875,23,71.3,100,51.93625
11348,80.45,25.325,10,10.6,70.37037037,39.34907407
11349,31.0125,34.80625,74,16.8,51.85185185,41.69412037
11350,64.25,45.98125,42,63.7,85.18518519,60.22328704
11351,46,20.6375,67,50.3,11.11111111,39.00972222
11352,73.3625,73.95,19,51.6,62.96296296,56.17509259
11353,35.8375,87.6625,31,30.9,33.33333333,43.74666667
11354,41.55,63.75,59,20.8,88.88888889,54.79777778
11355,67.35,61.64375,16,31.1,77.77777778,50.77430556
11356,72.975,88.5625,78,28.7,59.25925926,65.49935185
11357,21.375,22.775,82,51.2,59.25925926,47.32185185
11358,62.9125,42.26875,96,71.1,40.74074074,62.60439815
11359,48.2875,45.2125,55,3.6,18.51851852,34.1237037
11360,46.5375,82.41875,51,53.3,100,66.65125
11361,62.15,82.575,59,18.1,100,64.365
11362,19.0375,46.63125,69,26.4,59.25925926,44.06560185
11363,95.275,75.5875,36,11.3,70.37037037,57.70657407
11364,89.9125,51.01875,71,3.4,22.22222222,47.51069444
